Name:				45_Manual_n100_m200_bt10_5_403
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		56.06
Calculation_Time:		0.65
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		8
No_of_Items:			20
Customer_Sequence:		4 17 5 15 12 2 13 3 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
3	4	7	0	0	0	0	112	60	60	15.92	0		0.011800
3	3	1	0	0	60	0	46	51	50	4.75	0		0.010100
3	5	8	0	0	111	0	55	26	25	1.05	0		0.003700
13	25	6	0	0	0	60	118	60	60	10.34	0		0.007300
13	24	2	0	0	137	0	24	34	39	4.68	0		0.028700
2	2	6	0	0	0	120	118	60	60	10.34	0		0.007300
12	22	5	0	55	60	0	89	60	60	5.59	0		0.005200
12	21	4	0	55	60	60	68	60	60	21.05	0		0.025800
12	23	10	0	0	111	25	22	25	49	4.30	0		0.039100
15	28	7	0	118	0	0	112	60	60	15.92	0		0.011800
15	29	8	0	24	137	0	55	26	25	1.05	0		0.003700
5	10	6	0	118	0	60	118	60	60	10.34	0		0.007300
5	11	10	0	24	120	25	22	25	49	4.30	0		0.039100
17	33	6	0	118	0	120	118	60	60	10.34	0		0.007300
17	34	9	0	144	60	0	101	60	60	12.75	0		0.010500
17	32	4	0	55	60	120	68	60	60	21.05	0		0.025800
4	7	4	0	144	60	60	68	60	60	21.05	0		0.025800
4	6	1	0	79	120	0	46	51	50	4.75	0		0.010100
4	8	8	0	79	120	50	55	26	25	1.05	0		0.003700
4	9	8	0	79	146	50	55	26	25	1.05	0		0.003700


