Name:				43_Manual_n100_m200_bt10_3_670
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		50.36
Calculation_Time:		0.60
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		8
No_of_Items:			27
Customer_Sequence:		22 7 8 10 6 16 4 18 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
18	42	5	0	0	0	0	89	60	60	16.63	0		0.015600
18	41	4	0	0	60	0	37	31	55	4.74	0		0.020700
18	43	10	0	0	91	0	71	60	60	21.95	1		0.005200
4	4	1	0	0	0	60	103	60	60	9.39	0		0.007600
4	5	5	0	0	0	120	89	60	60	16.63	0		0.015600
4	6	7	0	71	60	0	41	43	53	3.22	0		0.009100
4	7	9	0	0	91	60	49	51	60	4.63	1		0.001900
16	36	1	0	71	103	0	103	60	60	9.39	0		0.007600
16	38	8	0	71	103	60	57	49	53	4.70	0		0.008400
16	37	4	0	71	60	53	37	31	55	4.74	0		0.020700
6	13	7	0	103	0	0	41	43	53	3.22	0		0.009100
6	11	6	0	103	0	53	33	34	33	2.14	0		0.009600
6	12	6	0	103	0	86	33	34	33	2.14	0		0.009600
10	25	5	0	144	0	0	89	60	60	16.63	0		0.015600
10	24	2	0	136	0	60	67	60	60	21.36	0		0.026600
10	26	7	0	112	60	0	41	43	53	3.22	0		0.009100
10	27	7	0	108	60	53	41	43	53	3.22	0		0.009100
10	28	9	0	128	103	60	49	51	60	4.63	1		0.001900
8	17	2	0	136	0	120	67	60	60	21.36	0		0.026600
8	20	7	0	108	60	106	41	43	53	3.22	0		0.009100
8	18	4	0	71	60	108	37	31	55	4.74	0		0.020700
8	19	6	0	153	60	0	33	34	33	2.14	0		0.009600
7	14	1	0	186	60	0	103	60	60	9.39	0		0.007600
7	15	8	0	177	120	0	57	49	53	4.70	0		0.008400
7	16	9	0	128	103	120	49	51	60	4.63	1		0.001900
22	48	1	0	177	60	60	103	60	60	9.39	0		0.007600
22	49	3	0	177	120	53	59	30	47	4.25	0		0.012000


