Name:				115_Manual_n200_m400_bt10_5_609
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		43.02
Calculation_Time:		0.63
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		8
No_of_Items:			20
Customer_Sequence:		18 22 11 3 5 13 15 4 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
4	5	4	0	0	0	0	40	35	51	2.31	1		0.001600
15	25	1	0	0	35	0	116	60	60	15.62	0		0.011200
15	26	4	0	0	95	0	40	35	51	2.31	1		0.001600
13	22	8	0	0	35	60	77	60	60	2.53	0		0.002700
13	23	10	0	0	35	120	72	60	60	7.85	0		0.009100
13	21	7	0	0	130	0	59	20	39	1.04	1		0.000900
5	6	2	0	59	95	0	80	60	60	13.34	0		0.013900
5	8	10	0	59	95	60	72	60	60	7.85	0		0.009100
5	7	7	0	0	150	0	59	20	39	1.04	1		0.000900
3	3	1	0	116	0	0	116	60	60	15.62	0		0.011200
3	4	3	0	59	95	120	96	60	60	8.32	0		0.007200
11	18	1	0	77	0	60	116	60	60	15.62	0		0.011200
11	19	4	0	77	60	60	40	35	51	2.31	1		0.001600
22	39	5	0	72	0	120	118	60	60	12.75	0		0.009000
22	37	3	0	155	60	0	96	60	60	8.32	0		0.007200
22	40	10	0	155	60	60	72	60	60	7.85	0		0.009100
22	38	4	0	77	60	111	40	35	51	2.31	1		0.001600
18	31	1	1	251	0	0	116	60	60	15.62	0		0.011200
18	33	9	0	155	120	0	32	50	57	4.90	0		0.015300
18	32	4	0	155	120	57	40	35	51	2.31	1		0.001600


