Name:				45_Manual_n100_m200_bt10_5_1125
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		37.73
Calculation_Time:		0.69
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		10
No_of_Items:			21
Customer_Sequence:		16 8 3 17 18 5 2 12 6 7 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
7	14	5	0	0	0	0	89	60	60	5.59	0		0.005200
7	13	1	0	0	60	0	46	51	50	4.75	0		0.010100
6	12	7	0	0	111	0	112	60	60	15.92	0		0.011800
12	22	5	0	0	0	60	89	60	60	5.59	0		0.005200
12	21	4	0	0	111	60	68	60	60	21.05	0		0.025800
12	23	10	0	0	60	50	22	25	49	4.30	0		0.039100
2	2	6	0	0	0	120	118	60	60	10.34	0		0.007300
5	10	6	0	112	111	0	118	60	60	10.34	0		0.007300
5	11	10	0	0	85	50	22	25	49	4.30	0		0.039100
18	36	6	0	68	111	60	118	60	60	10.34	0		0.007300
18	35	1	0	46	60	0	46	51	50	4.75	0		0.010100
17	33	6	0	68	111	120	118	60	60	10.34	0		0.007300
17	34	9	0	118	0	0	101	60	60	12.75	0		0.010500
17	32	4	0	118	0	60	68	60	60	21.05	0		0.025800
3	4	7	1	230	0	0	112	60	60	15.92	0		0.011800
3	3	1	0	22	60	50	46	51	50	4.75	0		0.010100
3	5	8	0	22	60	100	55	26	25	1.05	0		0.003700
8	16	8	0	186	0	60	55	26	25	1.05	0		0.003700
8	15	3	0	230	112	0	22	31	26	1.50	1		0.002200
16	30	7	1	241	0	60	112	60	60	15.92	0		0.011800
16	31	9	1	241	0	120	101	60	60	12.75	0		0.010500


