Name:				43_Manual_n100_m200_bt10_3_1464
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		57.55
Calculation_Time:		0.58
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		10
No_of_Items:			27
Customer_Sequence:		15 7 17 13 12 10 4 9 18 16 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
16	36	1	0	0	0	0	103	60	60	9.39	0		0.007600
16	38	8	0	0	60	0	57	49	53	4.70	0		0.008400
16	37	4	0	0	109	0	37	31	55	4.74	0		0.020700
18	42	5	0	0	0	60	89	60	60	16.63	0		0.015600
18	41	4	0	0	140	0	37	31	55	4.74	0		0.020700
18	43	10	0	0	0	120	71	60	60	21.95	1		0.005200
9	22	7	0	0	60	53	41	43	53	3.22	0		0.009100
9	23	7	0	0	109	55	41	43	53	3.22	0		0.009100
9	21	4	0	0	60	106	37	31	55	4.74	0		0.020700
4	4	1	0	41	109	0	103	60	60	9.39	0		0.007600
4	5	5	0	41	109	60	89	60	60	16.63	0		0.015600
4	6	7	0	0	109	108	41	43	53	3.22	0		0.009100
4	7	9	1	57	60	0	49	51	60	4.63	1		0.001900
10	25	5	0	41	109	120	89	60	60	16.63	0		0.015600
10	24	2	0	103	0	0	67	60	60	21.36	0		0.026600
10	26	7	0	89	0	60	41	43	53	3.22	0		0.009100
10	27	7	0	89	0	113	41	43	53	3.22	0		0.009100
10	28	9	1	57	60	60	49	51	60	4.63	1		0.001900
12	31	3	0	108	60	0	59	30	47	4.25	0		0.012000
13	32	5	0	144	109	0	89	60	60	16.63	0		0.015600
17	39	1	0	130	109	60	103	60	60	9.39	0		0.007600
17	40	2	0	130	109	120	67	60	60	21.36	0		0.026600
7	14	1	0	170	0	0	103	60	60	9.39	0		0.007600
7	15	8	0	167	60	0	57	49	53	4.70	0		0.008400
7	16	9	1	167	60	53	49	51	60	4.63	1		0.001900
15	34	8	0	170	0	60	57	49	53	4.70	0		0.008400
15	35	9	1	167	60	113	49	51	60	4.63	1		0.001900


